round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
2,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
3,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
4,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
5,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
6,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
7,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
8,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
9,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
10,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
11,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
12,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
13,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
14,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
15,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
16,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
17,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
18,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
19,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
20,0.7976409966626379,0.7943262411347518,0.835820895522388,0.7567567567567568,
