dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name
creditcard,gbm,dirichlet,0.5,none,42,20,5,1,0.7029417255422639,0.7428571428571429,0.7878787878787878,0.7027027027027027,0.7256626270458608,0.7878787878787878,0.896551724137931,0.7027027027027027,0.0011129384634811462,-7.809870644678085,0.4506891226681583,val_f1_tuned,0.9999999999999998,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,a74b400c56313f2e0d8e2ba6e55bc164d6e369410ffacdb8e83941662fd8226b,20,1,0,0.0017321286456626562,2026-07-29T17:37:22Z,39.487,gbm_dirichlet_alpha0.5_none_seed42
