round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
2,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
3,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
4,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
5,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
6,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
7,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
8,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
9,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
10,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
11,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
12,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
13,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
14,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
15,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
16,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
17,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
18,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
19,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
20,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,
