dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name
creditcard,gbm,iid,,none,42,20,5,1,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,0.6975432310438866,0.7969924812030075,0.8983050847457628,0.7162162162162162,0.0011699230622841078,-9.373414022820725,0.45420736719834465,val_f1_tuned,0.9999999999999443,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,7b688054df33b633896520415072d91c219323722215a77477bb3e20fe2e3cbf,20,1,0,0.0017321286456626562,2026-07-29T17:36:37Z,24.009,gbm_iid_alpha-_none_seed42
