round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.6452729393311647,0.7549668874172185,0.7402597402597403,0.7702702702702703,
2,0.6463181283643844,0.7581699346405228,0.7341772151898734,0.7837837837837838,
3,0.6448462902617299,0.7581699346405228,0.7341772151898734,0.7837837837837838,
4,0.6462003109796433,0.7581699346405228,0.7341772151898734,0.7837837837837838,
5,0.6454754408162812,0.7581699346405228,0.7341772151898734,0.7837837837837838,
6,0.6415925931371202,0.7581699346405228,0.7341772151898734,0.7837837837837838,
7,0.6421805479031885,0.7581699346405228,0.7341772151898734,0.7837837837837838,
8,0.643754299178262,0.7581699346405228,0.7341772151898734,0.7837837837837838,
9,0.6398343738150926,0.7549668874172185,0.7402597402597403,0.7702702702702703,
10,0.6440300783265446,0.7581699346405228,0.7341772151898734,0.7837837837837838,
11,0.6417582319576273,0.7581699346405228,0.7341772151898734,0.7837837837837838,
12,0.6390305963634758,0.7581699346405228,0.7341772151898734,0.7837837837837838,
13,0.6441408077507125,0.7532467532467533,0.725,0.7837837837837838,
14,0.6439742930605427,0.7532467532467533,0.725,0.7837837837837838,
15,0.6410351831303673,0.7581699346405228,0.7341772151898734,0.7837837837837838,
16,0.645502500523089,0.7581699346405228,0.7341772151898734,0.7837837837837838,
17,0.6426832200494508,0.7581699346405228,0.7341772151898734,0.7837837837837838,
18,0.6418515482925119,0.7581699346405228,0.7341772151898734,0.7837837837837838,
19,0.6403385229974683,0.7581699346405228,0.7341772151898734,0.7837837837837838,
20,0.6455810095199179,0.7581699346405228,0.7341772151898734,0.7837837837837838,
