round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.6484804861382245,0.7483870967741936,0.7160493827160493,0.7837837837837838,
2,0.649210899945248,0.7435897435897436,0.7073170731707317,0.7837837837837838,
3,0.6523051989748484,0.7516778523489933,0.7466666666666667,0.7567567567567568,
4,0.6478757072225849,0.7450980392156863,0.7215189873417721,0.7702702702702703,
5,0.648642422220407,0.7435897435897436,0.7073170731707317,0.7837837837837838,
6,0.6513355037403562,0.7516778523489933,0.7466666666666667,0.7567567567567568,
7,0.6487703991705698,0.7450980392156863,0.7215189873417721,0.7702702702702703,
8,0.6503243462933004,0.7483870967741936,0.7160493827160493,0.7837837837837838,
9,0.6510844868328661,0.7432432432432432,0.7432432432432432,0.7432432432432432,
10,0.6476958666196959,0.75,0.7307692307692307,0.7702702702702703,
11,0.6504408090271985,0.7432432432432432,0.7432432432432432,0.7432432432432432,
12,0.6508635084045148,0.738255033557047,0.7333333333333333,0.7432432432432432,
13,0.6473483112500744,0.7450980392156863,0.7215189873417721,0.7702702702702703,
14,0.6506410633728767,0.7515923566878981,0.7108433734939759,0.7972972972972973,
15,0.6472501467924916,0.7349397590361446,0.6630434782608695,0.8243243243243243,
16,0.6518005990680035,0.7483870967741936,0.7160493827160493,0.7837837837837838,
17,0.6464925724368246,0.7402597402597403,0.7125,0.7702702702702703,
18,0.6504357884802295,0.7483870967741936,0.7160493827160493,0.7837837837837838,
19,0.6505290095628852,0.7515923566878981,0.7108433734939759,0.7972972972972973,
20,0.6471622794537731,0.7466666666666667,0.7368421052631579,0.7567567567567568,
