round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.6507359543122994,0.7631578947368421,0.7435897435897436,0.7837837837837838,
2,0.6493668165919784,0.7581699346405228,0.7341772151898734,0.7837837837837838,
3,0.6495585580870036,0.7581699346405228,0.7341772151898734,0.7837837837837838,
4,0.6509987048173396,0.7532467532467533,0.725,0.7837837837837838,
5,0.6513079213771437,0.7549668874172185,0.7402597402597403,0.7702702702702703,
6,0.6501882605119172,0.7581699346405228,0.7341772151898734,0.7837837837837838,
7,0.6500442355859709,0.7581699346405228,0.7341772151898734,0.7837837837837838,
8,0.6501781052492163,0.7581699346405228,0.7341772151898734,0.7837837837837838,
9,0.6513273946248219,0.7450980392156863,0.7215189873417721,0.7702702702702703,
10,0.6522081215107977,0.7549668874172185,0.7402597402597403,0.7702702702702703,
11,0.654063242349139,0.7581699346405228,0.7341772151898734,0.7837837837837838,
12,0.650080735906145,0.7581699346405228,0.7341772151898734,0.7837837837837838,
13,0.6512866615825716,0.7581699346405228,0.7341772151898734,0.7837837837837838,
14,0.6501562942714073,0.7549668874172185,0.7402597402597403,0.7702702702702703,
15,0.6509129810697436,0.7581699346405228,0.7341772151898734,0.7837837837837838,
16,0.6500741624739744,0.7581699346405228,0.7341772151898734,0.7837837837837838,
17,0.6538777880202077,0.7581699346405228,0.7341772151898734,0.7837837837837838,
18,0.6518393836609074,0.7549668874172185,0.7402597402597403,0.7702702702702703,
19,0.6512316551138532,0.7581699346405228,0.7341772151898734,0.7837837837837838,
20,0.6500741583785563,0.7581699346405228,0.7341772151898734,0.7837837837837838,
