round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.61213571036342,0.7536231884057971,0.8125,0.7027027027027027,
2,0.6328443796431611,0.7755102040816326,0.7808219178082192,0.7702702702702703,
3,0.6452390791120549,0.7682119205298014,0.7532467532467533,0.7837837837837838,
4,0.6543018266487867,0.7631578947368421,0.7435897435897436,0.7837837837837838,
5,0.6632057619427327,0.7682119205298014,0.7532467532467533,0.7837837837837838,
6,0.6697218998359704,0.7682119205298014,0.7532467532467533,0.7837837837837838,
7,0.6751039252388239,0.7682119205298014,0.7532467532467533,0.7837837837837838,
8,0.6802633755696303,0.7682119205298014,0.7532467532467533,0.7837837837837838,
9,0.6888967370198495,0.7777777777777778,0.8,0.7567567567567568,
10,0.6924729542107442,0.7777777777777778,0.8,0.7567567567567568,
11,0.6969846792794026,0.7777777777777778,0.8,0.7567567567567568,
12,0.6993241999554941,0.7832167832167832,0.8115942028985508,0.7567567567567568,
13,0.7032168383770704,0.7832167832167832,0.8115942028985508,0.7567567567567568,
14,0.7081380832500271,0.7862068965517242,0.8028169014084507,0.7702702702702703,
15,0.7126960391617975,0.7862068965517242,0.8028169014084507,0.7702702702702703,
16,0.7170325178902325,0.7862068965517242,0.8028169014084507,0.7702702702702703,
17,0.7212293615480535,0.7862068965517242,0.8028169014084507,0.7702702702702703,
18,0.7273754945404817,0.7916666666666666,0.8142857142857143,0.7702702702702703,
19,0.7346515372430977,0.7916666666666666,0.8142857142857143,0.7702702702702703,
20,0.7389201321822831,0.7916666666666666,0.8142857142857143,0.7702702702702703,
