dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name,test_recall_at_fpr,test_threshold_at_fpr,test_actual_fpr,best_val_recall_at_fpr
creditcard,ffd,iid,,none,42,20,5,20,0.7172494803440242,0.7832167832167832,0.8115942028985508,0.7567567567567568,0.8020498709212094,0.8467153284671532,0.9206349206349206,0.7837837837837838,0.0005028923331370313,-0.04614370490377269,0.928212890328843,val_f1_tuned,0.46288084983825684,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,7b688054df33b633896520415072d91c219323722215a77477bb3e20fe2e3cbf,20,n/a,0,0.0017321286456626562,2026-07-28T12:02:14Z,145.599,ffd_iid_alpha-_none_seed42,0.864865,0.001243,0.022510,
