round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.5283354706946541,0.6993006993006993,0.7246376811594203,0.6756756756756757,
2,0.5841585004847624,0.7361111111111112,0.7571428571428571,0.7162162162162162,
3,0.6034171155655498,0.75177304964539,0.7910447761194029,0.7162162162162162,
4,0.6237809065288528,0.7571428571428571,0.803030303030303,0.7162162162162162,
5,0.6315984948976259,0.75177304964539,0.7910447761194029,0.7162162162162162,
6,0.6370145378628408,0.7571428571428571,0.803030303030303,0.7162162162162162,
7,0.6522156115661714,0.7605633802816901,0.7941176470588235,0.7297297297297297,
8,0.6649944623444404,0.7638888888888888,0.7857142857142857,0.7432432432432432,
9,0.6726498065549812,0.7692307692307693,0.7971014492753623,0.7432432432432432,
10,0.6809896982565685,0.7746478873239436,0.8088235294117647,0.7432432432432432,
11,0.6872381580549987,0.7746478873239436,0.8088235294117647,0.7432432432432432,
12,0.6944375672420069,0.7746478873239436,0.8088235294117647,0.7432432432432432,
13,0.6987079476088417,0.7777777777777778,0.8,0.7567567567567568,
14,0.7032908705783332,0.7777777777777778,0.8,0.7567567567567568,
15,0.7073483112079363,0.7832167832167832,0.8115942028985508,0.7567567567567568,
16,0.7103026829156798,0.7832167832167832,0.8115942028985508,0.7567567567567568,
17,0.7130939868329527,0.7832167832167832,0.8115942028985508,0.7567567567567568,
18,0.7141260561892828,0.7832167832167832,0.8115942028985508,0.7567567567567568,
19,0.7154733074623335,0.7832167832167832,0.8115942028985508,0.7567567567567568,
20,0.7172494803440242,0.7832167832167832,0.8115942028985508,0.7567567567567568,
