feature,client_0_s11,client_0_s22,client_1_s11,client_1_s22,client_2_s11,client_2_s22,client_3_s11,client_3_s22,client_4_s11,client_4_s22,mean
step,0.0494416,0.0494416,0.295456,0.295456,0.0368036,0.0368036,0.0452931,0.0452931,0.0428573,0.0428573,0.0939704
amount,0.172093,0.172093,0.704617,0.704617,0.138393,0.138393,0.144417,0.144417,0.149277,0.149277,0.261759
oldbalanceOrg,0.153293,0.153293,1.01522,1.01522,0.223936,0.223936,0.144955,0.144955,0.176165,0.176165,0.342714
newbalanceOrig,0.0434355,0.0434355,0.375443,0.375443,0.04609,0.04609,0.0403708,0.0403708,0.0411017,0.0411017,0.109288
oldbalanceDest,0.245955,0.245955,0.358602,0.358602,0.239334,0.239334,0.231936,0.231936,0.187638,0.187638,0.252693
newbalanceDest,0.0442011,0.0442011,0.166474,0.166474,0.0266604,0.0266604,0.03861,0.03861,0.0210159,0.0210159,0.0593923
errorBalanceOrig,0.49507,0.49507,1.51017,1.51017,0.541883,0.541883,0.504039,0.504039,0.511375,0.511375,0.712508
errorBalanceDest,0.111052,0.111052,0.796074,0.796074,0.11509,0.11509,0.138072,0.138072,0.106929,0.106929,0.253444
type,1.16262,1.16262,2.90263,2.90263,1.29646,1.29646,1.24473,1.24473,1.19827,1.19827,1.56094
