feature,client_0_s11,client_0_s22,client_1_s11,client_1_s22,client_2_s11,client_2_s22,client_3_s11,client_3_s22,client_4_s11,client_4_s22,mean
step,0.00764477,0.00764477,0.00569295,0.00569295,0.00695225,0.00695225,0.00698224,0.00698224,0.00700251,0.00700251,0.00685494
amount,0.0611852,0.0611852,0.0432066,0.0432066,0.050913,0.050913,0.0613763,0.0613763,0.0502865,0.0502865,0.0533935
oldbalanceOrg,0.0196617,0.0196617,0.0226694,0.0226694,0.0293188,0.0293188,0.0209883,0.0209883,0.0380562,0.0380562,0.0261389
newbalanceOrig,0.256759,0.256759,0.269974,0.269974,0.245466,0.245466,0.205192,0.205192,0.211958,0.211958,0.23787
oldbalanceDest,0.0318001,0.0318001,0.0324687,0.0324687,0.0299415,0.0299415,0.0286515,0.0286515,0.0329652,0.0329652,0.0311654
newbalanceDest,0.0909007,0.0909007,0.112516,0.112516,0.0958664,0.0958664,0.0860855,0.0860855,0.0853986,0.0853986,0.0941535
errorBalanceOrig,1.18609,1.18609,0.988458,0.988458,1.02164,1.02164,1.10291,1.10291,0.986718,0.986718,1.05716
errorBalanceDest,0.0421275,0.0421275,0.0393189,0.0393189,0.0409404,0.0409404,0.0377687,0.0377687,0.0401262,0.0401262,0.0400563
type,1.40142,1.40142,1.10512,1.10512,1.24162,1.24162,1.39288,1.39288,1.28243,1.28243,1.28469
