dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name
paysim,svm,centralized,,smote,42,n/a,1,,0.6169052027551521,0.615312353217473,0.7302118171683389,0.5316558441558441,0.5956346273075843,0.5907372400756143,0.7070135746606335,0.5073051948051948,NA,NA,NA,val_f1_tuned,0.03883191001098707,dd257865dfff5b8fbbd7db8558d2ffd74b5ca30eb09a013886c52349f35e9fa5,n/a (centralized),n/a,n/a,n/a,0.001290872837499856,2026-07-28T18:38:08Z,10.229,centralized_svm_smote_seed42
