dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name,test_recall_at_fpr,test_threshold_at_fpr,test_actual_fpr,best_val_recall_at_fpr
paysim,ffd,centralized,,smote,42,n/a,1,,0.8453123050201459,0.803395889186774,0.8936381709741551,0.7297077922077922,0.8250028921176241,0.7837960855712335,0.8922279792746114,0.6988636363636364,0.0005590582073456853,-1.6103961484431917,0.9654085301415958,val_f1_tuned,0.7300218343734741,dd257865dfff5b8fbbd7db8558d2ffd74b5ca30eb09a013886c52349f35e9fa5,n/a (centralized),n/a,n/a,n/a,0.001290872837499856,2026-07-28T19:50:44Z,1845.559,centralized_ffd_smote_seed42,0.976461,0.001597,0.049844,0.985390
