dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name,test_recall_at_fpr,test_threshold_at_fpr,test_actual_fpr,best_val_recall_at_fpr
paysim,bert_fraud,centralized,,smote,42,n/a,1,,0.9451798254324331,0.8840764331210191,0.9269813000890472,0.8449675324675324,0.9375844118952373,0.8699397071490095,0.926605504587156,0.8198051948051948,0.0002859016482865009,1.8960809009496378,1.2820226015696783,val_f1_tuned,0.16122698783874512,dd257865dfff5b8fbbd7db8558d2ffd74b5ca30eb09a013886c52349f35e9fa5,n/a (centralized),n/a,n/a,n/a,0.001290872837499856,2026-07-29T02:39:13Z,6316.477,centralized_bert_fraud_smote_seed42,0.996753,0.000205,0.049998,0.996753
