dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name,test_recall_at_fpr,test_threshold_at_fpr,test_actual_fpr,best_val_recall_at_fpr
paysim,bert_fraud,centralized,,none,42,n/a,1,,0.8413708245202322,0.8119619392840961,0.918974358974359,0.7272727272727273,0.8301391934103691,0.7908675799086758,0.9039665970772442,0.702922077922078,0.00043345839564525783,2.1481755089504797,0.9191779528242374,val_f1_tuned,0.04542704299092293,dd257865dfff5b8fbbd7db8558d2ffd74b5ca30eb09a013886c52349f35e9fa5,n/a (centralized),n/a,n/a,n/a,0.001290872837499856,2026-07-29T10:22:48Z,6206.479,centralized_bert_fraud_none_seed42,0.996753,0.000011,0.049925,0.996753
