round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.9842981696128845,0.9322314262390137,0.9494949579238892,0.9155844449996948,
2,0.9840887188911438,0.9350224733352661,0.9415637850761414,0.9285714030265808,
3,0.9791262149810791,0.9371019005775452,0.9195312261581421,0.9553571343421936,
4,0.9848103523254395,0.9383506774902344,0.9257503747940063,0.951298713684082,
5,0.9840326905250549,0.9361529350280762,0.9380602836608887,0.9342532753944397,
6,0.9837376475334167,0.935677170753479,0.9213218092918396,0.9504870176315308,
7,0.9841464161872864,0.9370741248130798,0.925574004650116,0.9488636255264282,
8,0.9841445684432983,0.9370459914207458,0.9317817091941833,0.9423701167106628,
9,0.9847607612609863,0.9379367232322693,0.950041651725769,0.9261363744735718,
10,0.9849714040756226,0.9383421540260315,0.9441248774528503,0.9326298832893372,
11,0.9842950105667114,0.934264600276947,0.9459234476089478,0.9228895902633667,
12,0.9848056435585022,0.9383421540260315,0.9441248774528503,0.9326298832893372,
13,0.9834452271461487,0.9311475157737732,0.940397322177887,0.9220778942108154,
14,0.9835614562034607,0.9360655546188354,0.945364236831665,0.926948070526123,
15,0.9845638871192932,0.9352917671203613,0.9153069257736206,0.9561688303947449,
16,0.9843223690986633,0.9366776347160339,0.9491666555404663,0.9245129823684692,
17,0.9837470650672913,0.9327967762947083,0.9249800443649292,0.9407467246055603,
18,0.984596848487854,0.9367815852165222,0.9476743936538696,0.9261363744735718,
19,0.9833676815032959,0.9336650371551514,0.9542372822761536,0.9139610528945923,
20,0.9838759303092957,0.9366053342819214,0.9439406394958496,0.9293830990791321,
