round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.6102773036736819,0.6144465290806754,0.7277777777777777,0.5316558441558441,
2,0.6092808749722685,0.6106728538283063,0.7128927410617552,0.5340909090909091,
3,0.6051607485472466,0.6105160662122687,0.7627737226277372,0.5089285714285714,
4,0.6056882982857356,0.6101364522417154,0.7634146341463415,0.5081168831168831,
5,0.6066198411373885,0.6100872938894277,0.7578313253012048,0.510551948051948,
6,0.605146010108232,0.6105979581915411,0.7612121212121212,0.5097402597402597,
7,0.6086467505384703,0.6096618357487923,0.752983293556086,0.5121753246753247,
8,0.6039284198529448,0.6097560975609756,0.7640586797066015,0.5073051948051948,
9,0.6079757706193871,0.6096618357487923,0.752983293556086,0.5121753246753247,
10,0.6053454840566015,0.6099221789883269,0.7609223300970874,0.5089285714285714,
11,0.605053586118914,0.6086538461538461,0.7464622641509434,0.5137987012987013,
12,0.6020731636021243,0.6075581395348837,0.7536057692307693,0.5089285714285714,
13,0.6048281324765666,0.6095423563777994,0.7615571776155717,0.5081168831168831,
14,0.6077952388799208,0.6096726917440156,0.7656441717791411,0.5064935064935064,
15,0.6062700789373755,0.6089773253123554,0.7082884822389667,0.5340909090909091,
16,0.6044915253787831,0.6090335114133074,0.7581620314389359,0.5089285714285714,
17,0.6059767355339706,0.6102538576406172,0.788931788931789,0.49756493506493504,
18,0.6048901260447045,0.6088221037324285,0.7557160048134778,0.5097402597402597,
19,0.6016137034964792,0.6076439283986453,0.7520958083832335,0.5097402597402597,
20,0.5966327022803364,0.6044273339749759,0.7423167848699763,0.5097402597402597,
