dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name
paysim,svm,iid,,smote,42,20,5,16,0.6518669561197069,0.640926640926641,0.7904761904761904,0.538961038961039,0.6324118658244611,0.6225949679329058,0.7937106918238994,0.5121753246753247,NA,NA,NA,val_f1_tuned,-0.06775510718460964,dd257865dfff5b8fbbd7db8558d2ffd74b5ca30eb09a013886c52349f35e9fa5,bca1e67969caa7a806e137f6f73387ccbbc9421d6ef1609b17d15af8c05a8367,20,n/a,0,0.001290872837499856,2026-07-28T18:38:47Z,34.756,svm_iid_alpha-_smote_seed42
