round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.6095316993204579,0.6197843413033286,0.7336293007769146,0.536525974025974,
2,0.6037710333271922,0.6253716551040635,0.8027989821882952,0.5121753246753247,
3,0.6128813715946031,0.6215962441314554,0.7371937639198218,0.5373376623376623,
4,0.6125982739627682,0.6229050279329609,0.730349344978166,0.5430194805194806,
5,0.603105027941244,0.6116870876531574,0.7292134831460674,0.5267857142857143,
6,0.6039421708127484,0.6129184347006129,0.7311586051743532,0.5275974025974026,
7,0.604352612381309,0.6124763705103969,0.7330316742081447,0.525974025974026,
8,0.6018214044352883,0.6134969325153374,0.7328072153325818,0.5275974025974026,
9,0.6095790569082198,0.6161048689138576,0.7278761061946902,0.5340909090909091,
10,0.6092119906652598,0.6150978564771669,0.7221006564551422,0.5357142857142857,
11,0.5985955396406856,0.6068256194483403,0.7155457552370452,0.5267857142857143,
12,0.6019833629860591,0.6108747044917258,0.7315968289920725,0.5243506493506493,
13,0.6012914837168759,0.6091899573661772,0.7315130830489193,0.5219155844155844,
14,0.606254633869896,0.615092548647366,0.7405714285714285,0.525974025974026,
15,0.6021988388964732,0.6093155893536122,0.7350917431192661,0.5202922077922078,
16,0.6031264534773741,0.6100094428706326,0.7291196388261851,0.5243506493506493,
17,0.5994252954030815,0.606657290201594,0.7180910099889012,0.5251623376623377,
18,0.60647799256093,0.6139180171591992,0.74364896073903,0.5227272727272727,
19,0.6002058834885733,0.6089015151515151,0.7306818181818182,0.5219155844155844,
20,0.6006165101008103,0.6079335793357934,0.7040598290598291,0.5349025974025974,
