round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.09081369426252632,0.17050691244239632,0.13049054184033343,0.2459214501510574,
2,0.08985624074009815,0.16962443252166737,0.12879974929489188,0.24833836858006042,
3,0.09003045864218986,0.16958221856349043,0.1285892634207241,0.24894259818731118,
4,0.09181211484301702,0.1706542451831463,0.13135593220338984,0.24350453172205438,
5,0.09081583543536753,0.17060810810810811,0.1311262577085362,0.24410876132930515,
6,0.09064972057179772,0.1701860756847167,0.1301150895140665,0.2459214501510574,
7,0.09172850634118611,0.1705720920413764,0.13108371187540557,0.24410876132930515,
8,0.09034560779692023,0.17017726798748697,0.12993630573248408,0.24652567975830816,
9,0.09058279508370659,0.16993464052287582,0.1283554458500463,0.2513595166163142,
10,0.09050400839637122,0.17042606516290726,0.13022661985317588,0.24652567975830816,
11,0.09061047015199694,0.16998341625207297,0.1293783527926791,0.24773413897280966,
12,0.09070038374725675,0.17047120418848166,0.13044871794871796,0.2459214501510574,
13,0.09166760035866926,0.17063408468506425,0.13098318240620957,0.24471299093655588,
14,0.0908394821648985,0.170076726342711,0.13137965097135332,0.24108761329305137,
15,0.09055212053693916,0.16981132075471697,0.13001605136436598,0.24471299093655588,
16,0.0907389072674187,0.1702300957035227,0.12837837837837837,0.2525679758308157,
17,0.09071861326860661,0.17035490605427975,0.13014354066985645,0.24652567975830816,
18,0.09057001078785396,0.17053291536050158,0.13035143769968052,0.24652567975830816,
19,0.09072400038177178,0.17032520325203251,0.12833078101071976,0.25317220543806646,
20,0.0907346789007685,0.1709724847721067,0.1310367031551835,0.2459214501510574,
