feature,client_0_s11,client_0_s22,client_1_s11,client_1_s22,client_2_s11,client_2_s22,client_3_s11,client_3_s22,client_4_s11,client_4_s22,mean
step,2.41878e-05,2.41878e-05,9.11885e-06,9.11885e-06,9.26734e-06,9.26734e-06,9.35825e-06,9.35825e-06,8.81274e-06,8.81274e-06,1.2149e-05
amount,0.000769706,0.000769706,0.00124182,0.00124182,0.000857753,0.000857753,0.00113032,0.00113032,0.00117729,0.00117729,0.00103538
oldbalanceOrg,0.000193453,0.000193453,0.000267662,0.000267662,0.000188856,0.000188856,0.000260211,0.000260211,0.000446313,0.000446313,0.000271299
newbalanceOrig,0.0161562,0.0161562,0.019518,0.019518,0.0244834,0.0244834,0.0282676,0.0282676,0.00774025,0.00774025,0.0192331
oldbalanceDest,9.72748e-08,9.72748e-08,9.72748e-08,9.72748e-08,9.72748e-08,9.72748e-08,9.72748e-08,9.72748e-08,9.72748e-08,9.72748e-08,9.72748e-08
newbalanceDest,0.000417427,0.000417427,0.000515976,0.000515976,0.000494596,0.000494596,0.000478162,0.000478162,0.000648981,0.000648981,0.000511028
errorBalanceOrig,0.0198377,0.0198377,0.0243367,0.0243367,0.0301412,0.0301412,0.0347661,0.0347661,0.00983956,0.00983956,0.0237843
errorBalanceDest,5.14268e-07,5.14268e-07,9.72748e-08,9.72748e-08,9.72748e-08,9.72748e-08,9.72748e-08,9.72748e-08,9.72748e-08,9.72748e-08,1.80673e-07
type,0.00330241,0.00330241,0.00407311,0.00407311,0.00483947,0.00483947,0.00552876,0.00552876,0.0021875,0.0021875,0.00398625
