round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.35554924301550633,0.5236668663870582,1.0,0.3547077922077922,
2,0.35554924301550633,0.5236668663870582,1.0,0.3547077922077922,
3,0.35554924301550633,0.5236668663870582,1.0,0.3547077922077922,
4,0.35554924301550633,0.5236668663870582,1.0,0.3547077922077922,
5,0.35554924301550633,0.5236668663870582,1.0,0.3547077922077922,
6,0.35554924301550633,0.5236668663870582,1.0,0.3547077922077922,
7,0.35554924301550633,0.5236668663870582,1.0,0.3547077922077922,
8,0.35554924301550633,0.5236668663870582,1.0,0.3547077922077922,
9,0.35554924301550633,0.5236668663870582,1.0,0.3547077922077922,
10,0.35554924301550633,0.5236668663870582,1.0,0.3547077922077922,
