round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.8149413159658551,0.7982142857142858,0.8869047619047619,0.7256493506493507,
2,0.8770930258468956,0.8431808085295425,0.9313052011776252,0.7702922077922078,
3,0.8775473293535972,0.8294195835179442,0.9131707317073171,0.7597402597402597,
4,0.8815455623344947,0.8429458740017747,0.9295499021526419,0.7711038961038961,
5,0.9112110445557888,0.8657367044463818,0.9350282485875706,0.8060064935064936,
6,0.9052902091220366,0.8504837291116975,0.9280230326295585,0.7849025974025974,
7,0.9056931964905479,0.8622700762673845,0.9638916750250752,0.7800324675324676,
8,0.9163699578554684,0.8674596431605778,0.9099821746880571,0.8287337662337663,
9,0.8928496545095992,0.8493870402802102,0.9220532319391636,0.7873376623376623,
10,0.9232349539180591,0.87044356609574,0.9483253588516747,0.8043831168831169,
11,0.9046552675235681,0.8616071428571429,0.9573412698412699,0.7832792207792207,
12,0.930369104922475,0.8760476400529333,0.9594202898550724,0.8060064935064936,
13,0.9294614741087525,0.8747327917913639,0.924119241192412,0.8303571428571429,
14,0.9188035784800639,0.8683274021352313,0.9606299212598425,0.7922077922077922,
15,0.9294468554476472,0.8736616702355461,0.9247506799637353,0.827922077922078,
16,0.9304963580063387,0.870682019486271,0.9580896686159844,0.7978896103896104,
17,0.9205461555278057,0.8707964601769912,0.9571984435797666,0.7987012987012987,
18,0.9301255817558212,0.8739642389882251,0.944392082940622,0.8133116883116883,
19,0.9175866882126376,0.8702026735661923,0.9282428702851886,0.8189935064935064,
20,0.9355068052003281,0.8783433994823123,0.9373848987108656,0.8262987012987013,
