round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.7476039346073103,0.6687170474516696,0.7289272030651341,0.6176948051948052,
2,0.8887486815753766,0.8552573691157062,0.9337175792507204,0.788961038961039,
3,0.9093277820472837,0.86281429201588,0.9449275362318841,0.7938311688311688,
4,0.9231797223114204,0.8702490170380078,0.9422894985808893,0.8084415584415584,
5,0.9188747446134918,0.867523260965884,0.9551219512195122,0.7946428571428571,
6,0.9040310215900782,0.8626086956521739,0.9288389513108615,0.8051948051948052,
7,0.9062327139870135,0.8633928571428572,0.9593253968253969,0.7849025974025974,
8,0.910542740643616,0.8637961335676626,0.9415708812260536,0.7978896103896104,
9,0.9107804202725512,0.8660436137071651,0.9586206896551724,0.7897727272727273,
10,0.907272103445176,0.8625550660792951,0.9431599229287091,0.7946428571428571,
11,0.9287286500152749,0.8733011836913634,0.9494756911344138,0.8084415584415584,
12,0.9093296761353221,0.8632778264680105,0.9380952380952381,0.799512987012987,
13,0.9195696660779253,0.8683865325754263,0.9412322274881516,0.8060064935064936,
14,0.9290552835286829,0.8730920191888356,0.943449575871819,0.8125,
15,0.9225463506514991,0.8727583262169086,0.9207207207207208,0.8295454545454546,
16,0.9283220687298327,0.8697533535266119,0.9314179796107507,0.8157467532467533,
17,0.9213261631086437,0.8698328935795955,0.9491362763915547,0.8027597402597403,
18,0.920798235567693,0.8700614574187884,0.9474187380497132,0.8043831168831169,
19,0.9164225446515181,0.8697939500219202,0.9456625357483317,0.8051948051948052,
20,0.9276137299436266,0.8701067615658363,0.9625984251968503,0.7938311688311688,
