dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name
baf,bert_fraud,dirichlet,0.5,none,42,20,5,11,0.17006896168863617,0.24127617148554337,0.20534577853203226,0.29244712990936556,0.16697600264595136,0.23918575063613232,0.20650263620386644,0.2841596130592503,0.010104108171075423,-0.3964078146509564,0.9046237334832327,val_f1_tuned,0.18799470365047455,b3e0d335cd39bbe7ced91080d29d65cd5d313ecfe63c40abda3ce9248d518b0b,2a1e43d2c0e3b2d5e364c97aa6701742e9100c91e782105da4381e85c440a098,20,n/a,0,0.011026666666666667,2026-07-29T20:05:55Z,3221.862,bert_fraud_dirichlet_alpha0.5_none_seed42
