dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name
baf,lr,centralized,,none,42,n/a,1,,0.1421503771123491,0.22010736944851148,0.18460908718788374,0.27250755287009065,0.14366901770327,0.2177691936262675,0.1812700964630225,0.27267230955259975,0.010068405911686278,0.1263314545555282,1.0376382069890704,val_f1_tuned,0.10664820170731046,b3e0d335cd39bbe7ced91080d29d65cd5d313ecfe63c40abda3ce9248d518b0b,n/a (centralized),n/a,n/a,n/a,0.011026666666666667,2026-07-28T13:28:47Z,0.755,centralized_lr_none_seed42
