dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name
paysim,fedxgbllr,dirichlet,0.5,none,42,20,5,4,0.996423065662384,0.9947347044944763,0.9927243590354919,0.9967532753944397,0.9957292079925537,0.9943135380744934,0.995121955871582,0.9935064911842346,0.0012908728094771504,NA,NA,val_f1_tuned,1.8948982383193425e-09,dd257865dfff5b8fbbd7db8558d2ffd74b5ca30eb09a013886c52349f35e9fa5,09ff2c0d5af4f6c67a18c74b29d039de3d77792c9982884d2097585e32c2e7de,14,n/a,2,0.0012908728094771504,2026-07-30T12:27:34Z,4841.54,fedxgbllr_dirichlet_alpha0.5_none_seed42
