round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.6793318269839581,0.6870717222476016,0.7857889237199582,0.6103896103896104,
2,0.7735754857549331,0.759927797833935,0.8556910569105691,0.6834415584415584,
3,0.8513785698432987,0.8133577310155535,0.9318658280922432,0.7215909090909091,
4,0.8020406469893755,0.7956892680736417,0.8904522613065327,0.7191558441558441,
5,0.8645624297622665,0.8315002199736031,0.9077809798270894,0.7670454545454546,
6,0.8069939341681609,0.8033395176252319,0.9372294372294372,0.702922077922078,
7,0.7058790270242122,0.7286599904625656,0.8832369942196532,0.6201298701298701,
8,0.8302605174464783,0.81539166284929,0.935856992639327,0.7224025974025974,
9,0.676791217922381,0.6955782312925171,0.7303571428571428,0.663961038961039,
10,0.870299799149508,0.8310174809502465,0.9279279279279279,0.752435064935065,
11,0.6800399566155384,0.6870159453302961,0.7829698857736241,0.612012987012987,
12,0.6056942918781754,0.6494360902255639,0.7712053571428571,0.5608766233766234,
13,0.7133578134183308,0.6856561546286877,0.9182561307901907,0.547077922077922,
14,0.5492958318854448,0.598821638993037,0.8803149606299212,0.4537337662337662,
15,0.6636123659911516,0.6933848382423949,0.8557806912991657,0.5827922077922078,
16,0.8917881455172407,0.8469433288710397,0.9405351833498513,0.7702922077922078,
17,0.6655851238211301,0.6605326876513318,0.8187274909963985,0.5535714285714286,
18,0.8970341654554853,0.8442844284428442,0.9474747474747475,0.7613636363636364,
19,0.7448818052768061,0.7799155326137963,0.9243604004449388,0.674512987012987,
20,0.683358211845033,0.7224713502740409,0.9354838709677419,0.588474025974026,
