round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.7729200786351371,0.7207285342584562,0.7737430167597765,0.674512987012987,
2,0.47823304711209785,0.4845005740528129,0.8274509803921568,0.3425324675324675,
3,0.5914384903536428,0.6058002148227712,0.8952380952380953,0.4577922077922078,
4,0.6218351802445714,0.6336538461538461,0.777122641509434,0.5349025974025974,
5,0.7043038766806295,0.6892925430210325,0.8383720930232558,0.5852272727272727,
6,0.5929300907512324,0.6003316749585407,0.6135593220338983,0.5876623376623377,
7,0.5202211452781121,0.48689471346068414,0.5377821393523062,0.4448051948051948,
8,0.8237773684536824,0.7910863509749304,0.9240780911062907,0.6915584415584416,
9,0.5302918168119886,0.5672609400324149,0.8481421647819063,0.42613636363636365,
10,0.5575913480925514,0.587758411025537,0.5870445344129555,0.588474025974026,
11,0.6727789133995598,0.7299270072992701,0.8333333333333334,0.6493506493506493,
12,0.6593088098385496,0.6814457831325301,0.8386714116251482,0.5738636363636364,
13,0.5681060757225601,0.6238341968911917,0.8624641833810889,0.48863636363636365,
14,0.6918602189403364,0.7297423887587822,0.8626799557032115,0.6323051948051948,
15,0.6057358147863369,0.6285419886656363,0.8603667136812412,0.49512987012987014,
16,0.6131956027730197,0.6836935166994106,0.8656716417910447,0.564935064935065,
17,0.6604203099606581,0.7156580211335255,0.8764705882352941,0.6047077922077922,
18,0.5984949403344678,0.6394557823129252,0.8998527245949927,0.49594155844155846,
19,0.6946186366895243,0.7031784841075794,0.8843788437884379,0.5836038961038961,
20,0.6523070264554854,0.6862745098039216,0.8663366336633663,0.5681818181818182,
