k,between_mean,within_mean,within_min,within_max
1,0.35,1.0,1.0,1.0
2,1.0,1.0,1.0,1.0
3,0.61,1.0,1.0,1.0
4,0.5306,1.0,1.0,1.0
5,0.6425,1.0,1.0,1.0
6,0.6595,1.0,1.0,1.0
7,0.6595,1.0,1.0,1.0
8,0.7238,0.935,0.675,1.0
9,0.7111,0.9278,0.6389,1.0
10,0.74,1.0,1.0,1.0
11,0.7045,0.6455,0.4091,1.0
12,0.7833,0.7833,-0.0833,1.0
13,1.0,1.0,1.0,1.0
