round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.6687977372101018,0.7651006711409396,0.76,0.7702702702702703,
2,0.6693544067900664,0.7619047619047619,0.7671232876712328,0.7567567567567568,
3,0.6704767880055151,0.7619047619047619,0.7671232876712328,0.7567567567567568,
4,0.6703511753472213,0.7619047619047619,0.7671232876712328,0.7567567567567568,
5,0.6704671524056699,0.7619047619047619,0.7671232876712328,0.7567567567567568,
6,0.6693922628236968,0.7619047619047619,0.7671232876712328,0.7567567567567568,
7,0.6706175449637244,0.7619047619047619,0.7671232876712328,0.7567567567567568,
8,0.6706082845132743,0.7619047619047619,0.7671232876712328,0.7567567567567568,
9,0.6690780389977743,0.7619047619047619,0.7671232876712328,0.7567567567567568,
10,0.6702352567840868,0.7619047619047619,0.7671232876712328,0.7567567567567568,
11,0.6712575784201006,0.7619047619047619,0.7671232876712328,0.7567567567567568,
12,0.6700381650760917,0.7619047619047619,0.7671232876712328,0.7567567567567568,
13,0.6705414296761183,0.7619047619047619,0.7671232876712328,0.7567567567567568,
14,0.6703363843115202,0.7619047619047619,0.7671232876712328,0.7567567567567568,
15,0.6705955838950006,0.7619047619047619,0.7671232876712328,0.7567567567567568,
16,0.6703505025511423,0.7619047619047619,0.7671232876712328,0.7567567567567568,
17,0.6695438045716638,0.7619047619047619,0.7671232876712328,0.7567567567567568,
18,0.6706039471675784,0.7619047619047619,0.7671232876712328,0.7567567567567568,
19,0.6700812210171595,0.7619047619047619,0.7671232876712328,0.7567567567567568,
20,0.6708435045577126,0.7619047619047619,0.7671232876712328,0.7567567567567568,
