dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name,test_recall_at_fpr,test_threshold_at_fpr,test_actual_fpr,best_val_recall_at_fpr
creditcard,svm,centralized,,smote,42,n/a,1,,0.660020771973624,0.7746478873239436,0.8088235294117647,0.7432432432432432,0.788517659849364,0.8062015503875969,0.9454545454545454,0.7027027027027027,NA,NA,NA,val_f1_tuned,0.3404237490183497,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,n/a (centralized),n/a,n/a,n/a,0.0017321286456626562,2026-07-28T11:43:51Z,0.548,centralized_svm_smote_seed42,0.878378,-0.956616,0.030599,0.891892
