k,between_mean,within_mean,within_min,within_max
1,1.0,1.0,1.0,1.0
2,1.0,1.0,1.0,1.0
3,0.6533,1.0,1.0,1.0
4,0.6389,1.0,1.0,1.0
5,0.805,1.0,1.0,1.0
6,1.0,1.0,1.0,1.0
7,0.8143,1.0,1.0,1.0
8,0.87,1.0,1.0,1.0
9,0.7292,0.9278,0.6389,1.0
10,1.0,1.0,1.0,1.0
11,0.7636,1.0,1.0,1.0
12,0.5667,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0
