dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name,test_recall_at_fpr,test_threshold_at_fpr,test_actual_fpr,best_val_recall_at_fpr
paysim,ffd,iid,,none,42,20,5,20,0.7799760309226865,0.7726001863932899,0.9070021881838074,0.6728896103896104,0.7561828114267675,0.7519157088122606,0.9170560747663551,0.6371753246753247,0.000494787203386365,0.8491650858677473,1.0297313313045964,val_f1_tuned,0.24255159497261047,dd257865dfff5b8fbbd7db8558d2ffd74b5ca30eb09a013886c52349f35e9fa5,bca1e67969caa7a806e137f6f73387ccbbc9421d6ef1609b17d15af8c05a8367,20,n/a,0,0.001290872837499856,2026-07-28T23:25:43Z,2888.611,ffd_iid_alpha-_none_seed42,0.952922,0.000587,0.049927,
