dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name,test_recall_at_fpr,test_threshold_at_fpr,test_actual_fpr,best_val_recall_at_fpr
paysim,ffd,dirichlet,0.5,none,42,20,5,20,0.6722878985222743,0.6910528917449332,0.8836915297092288,0.5673701298701299,0.6473658153224087,0.6765155374426898,0.908344733242134,0.538961038961039,0.000824712866264247,11.3102883974072,1.4201737064138866,val_f1_tuned,0.0004200689436402172,dd257865dfff5b8fbbd7db8558d2ffd74b5ca30eb09a013886c52349f35e9fa5,09ff2c0d5af4f6c67a18c74b29d039de3d77792c9982884d2097585e32c2e7de,20,n/a,2,0.001290872837499856,2026-07-29T00:53:39Z,5263.238,ffd_dirichlet_alpha0.5_none_seed42,0.885552,0.000003,0.049928,
