round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.4788120269877949,0.5778732545649838,0.8539682539682539,0.4366883116883117,
2,0.5460041912729474,0.6212590299277606,0.8526912181303116,0.48863636363636365,
3,0.568007966929011,0.6272912423625254,0.8415300546448088,0.5,
4,0.5847038663351671,0.6379821958456974,0.8164556962025317,0.523538961038961,
5,0.5976908307054007,0.6453546453546454,0.8389610389610389,0.5243506493506493,
6,0.6088581205629857,0.649,0.8450520833333334,0.5267857142857143,
7,0.6184648758694884,0.6514921598381386,0.8644295302013423,0.5227272727272727,
8,0.6264804793907494,0.6544600938967137,0.7761692650334076,0.5657467532467533,
9,0.633326759546841,0.6587565258661604,0.7931428571428571,0.5633116883116883,
10,0.6389882019828395,0.6625357483317446,0.8025404157043879,0.5641233766233766,
11,0.6438077532236834,0.6650786088613626,0.8050749711649365,0.5665584415584416,
12,0.6481516676537783,0.6699801192842942,0.8641025641025641,0.547077922077922,
13,0.6520287332610939,0.6722772277227723,0.8616751269035533,0.5511363636363636,
14,0.6553634946883613,0.6752094627895515,0.8594730238393977,0.5560064935064936,
15,0.6586075527613379,0.6781496062992126,0.86125,0.5592532467532467,
16,0.6614559546004991,0.6815034619188922,0.8721518987341772,0.5592532467532467,
17,0.664265325491294,0.68389662027833,0.882051282051282,0.5584415584415584,
18,0.6670683326297578,0.6869089099054256,0.888030888030888,0.560064935064935,
19,0.6697438351099756,0.689108910891089,0.883248730964467,0.564935064935065,
20,0.6722878985222743,0.6910528917449332,0.8836915297092288,0.5673701298701299,
