round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
2,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
3,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
4,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
5,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
6,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
7,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
8,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
9,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
10,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
11,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
12,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
13,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
14,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
15,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
16,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
17,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
18,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
19,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
20,0.592812418992942,0.05143556351876939,0.026429245071181568,0.9553571428571429,
