round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
2,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
3,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
4,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
5,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
6,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
7,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
8,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
9,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
10,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
11,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
12,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
13,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
14,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
15,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
16,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
17,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
18,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
19,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
20,0.6009770533456453,0.02454947501429044,0.012428288571863736,0.9935064935064936,
