round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.5873092611513858,0.05512321660181582,0.028371161548731642,0.9659090909090909,
2,0.5876321149696477,0.05514109633473889,0.028380634390651086,0.9659090909090909,
3,0.5874616369073875,0.05524220690295476,0.028434207067931472,0.9659090909090909,
4,0.5863676381100238,0.05531924784417637,0.02847503050896126,0.9659090909090909,
5,0.5874690728935564,0.055486909285897466,0.028563884688317612,0.9659090909090909,
6,0.5869479632755589,0.05530896330552392,0.028469580611976363,0.9659090909090909,
7,0.5871611263225063,0.05528070053190254,0.028454604146242318,0.9659090909090909,
8,0.5869826057348343,0.055283268681331446,0.028455964991989286,0.9659090909090909,
9,0.5866145174499456,0.055264013374820044,0.028445761820528756,0.9659090909090909,
10,0.5868752243721409,0.05548302872062663,0.028561827956989246,0.9659090909090909,
11,0.5866066222186179,0.05532696375851408,0.028479119301184637,0.9659090909090909,
12,0.5860714235857029,0.05519736536945127,0.028410447404860813,0.9659090909090909,
13,0.587048645970034,0.05528583706938605,0.028457325967907787,0.9659090909090909,
14,0.587117356476845,0.055215293244246476,0.02841994650363011,0.9659090909090909,
15,0.5871038708858533,0.055216574252372225,0.028420625253755584,0.9659090909090909,
16,0.587315315585411,0.05528198457679086,0.028455284552845527,0.9659090909090909,
17,0.5877065367085023,0.055129600889486,0.02837454398054317,0.9659090909090909,
18,0.5876352137493664,0.05522169887932435,0.028423340578498577,0.9659090909090909,
19,0.5865306802962744,0.05531667635095874,0.028473667839111812,0.9659090909090909,
20,0.5872219746869177,0.055515383359380464,0.028578976440356396,0.9659090909090909,
