dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name
baf,svm,dirichlet,0.5,smote,42,20.0,5,2.0,0.0817002554213209,0.1674733785091965,0.1396851029471134,0.2090634441087613,0.0812925940522083,0.1695319961795606,0.1400947119179163,0.2146311970979443,,,,val_f1_tuned,-2.557381373343293,b3e0d335cd39bbe7ced91080d29d65cd5d313ecfe63c40abda3ce9248d518b0b,2a1e43d2c0e3b2d5e364c97aa6701742e9100c91e782105da4381e85c440a098,20.0,,0.0,0.0110266666666666,2026-07-28T13:29:50Z,17.64,svm_dirichlet_alpha0.5_smote_seed42
baf,svm,dirichlet,0.5,none,42,20.0,5,18.0,0.1204620973986203,0.198477157360406,0.1711159737417943,0.2362537764350453,0.1194113375934906,0.1888273314866112,0.1527259148618372,0.247279322853688,,,,val_f1_tuned,-46.23361891363216,b3e0d335cd39bbe7ced91080d29d65cd5d313ecfe63c40abda3ce9248d518b0b,2a1e43d2c0e3b2d5e364c97aa6701742e9100c91e782105da4381e85c440a098,20.0,,0.0,0.0110266666666666,2026-07-28T13:30:47Z,17.4,svm_dirichlet_alpha0.5_none_seed42
baf,lr,iid,,none,42,20.0,5,2.0,0.1428556103032866,0.219764366434239,0.1825079872204472,0.2761329305135951,0.1439539527996398,0.2174124513618677,0.1818551668022782,0.2702539298669891,0.0100669609722575,0.1420199066238408,1.0376834332912446,val_f1_tuned,0.1059112172651772,b3e0d335cd39bbe7ced91080d29d65cd5d313ecfe63c40abda3ce9248d518b0b,cd5b049a3e8a4b5fc2a50feb0040f03325bb292df7247f2a35d5e1805119d388,20.0,,0.0,0.0110266666666666,2026-07-28T13:29:05Z,13.605,lr_iid_alpha-_none_seed42
baf,lr,dirichlet,0.5,smote,42,20.0,5,4.0,0.091812114843017,0.1706542451831463,0.1313559322033898,0.2435045317220543,0.0969921907144005,0.174428450465707,0.1342019543973941,0.249093107617896,0.0104751924780166,-1.1923450645647828,0.5844783093910171,val_f1_tuned,0.0893764159110278,b3e0d335cd39bbe7ced91080d29d65cd5d313ecfe63c40abda3ce9248d518b0b,2a1e43d2c0e3b2d5e364c97aa6701742e9100c91e782105da4381e85c440a098,20.0,,0.0,0.0110266666666666,2026-07-28T13:28:37Z,22.198,lr_dirichlet_alpha0.5_smote_seed42
baf,lr,dirichlet,0.5,none,42,20.0,5,3.0,0.13462430851327,0.2109669317706153,0.1613832853025936,0.3045317220543806,0.1394989007605945,0.207808564231738,0.1591639871382636,0.2992744860943168,0.0109601722108435,8.187083868813064,1.857322872968858,val_f1_tuned,0.0035919041607836,b3e0d335cd39bbe7ced91080d29d65cd5d313ecfe63c40abda3ce9248d518b0b,2a1e43d2c0e3b2d5e364c97aa6701742e9100c91e782105da4381e85c440a098,20.0,,0.0,0.0110266666666666,2026-07-28T13:29:26Z,15.084,lr_dirichlet_alpha0.5_none_seed42
baf,bert_fraud,dirichlet,0.5,none,42,20.0,5,11.0,0.1700689616886361,0.2412761714855433,0.2053457785320322,0.2924471299093655,0.1669760026459513,0.2391857506361323,0.2065026362038664,0.2841596130592503,0.0101041081710754,-0.3964078146509564,0.9046237334832328,val_f1_tuned,0.1879947036504745,b3e0d335cd39bbe7ced91080d29d65cd5d313ecfe63c40abda3ce9248d518b0b,2a1e43d2c0e3b2d5e364c97aa6701742e9100c91e782105da4381e85c440a098,20.0,,0.0,0.0110266666666666,2026-07-29T20:05:55Z,3221.862,bert_fraud_dirichlet_alpha0.5_none_seed42
baf,bert_fraud,iid,,none,42,20.0,5,20.0,0.1729973153628209,0.2495726495726495,0.2094262295081967,0.3087613293051359,0.1668512718230497,0.2391832766164316,0.2,0.2974607013301088,0.0099111550110853,0.1314697900273038,1.004383171451665,val_f1_tuned,0.1061432510614395,b3e0d335cd39bbe7ced91080d29d65cd5d313ecfe63c40abda3ce9248d518b0b,cd5b049a3e8a4b5fc2a50feb0040f03325bb292df7247f2a35d5e1805119d388,20.0,,0.0,0.0110266666666666,2026-07-28T16:26:45Z,2540.701,bert_fraud_iid_alpha-_none_seed42
baf,bert_fraud,dirichlet,0.5,smote,42,20.0,5,1.0,0.1077337664503172,0.1715844284651624,0.1455004205214466,0.2090634441087613,0.0446725384033336,0.1001454394348639,0.076289965178854,0.1457073760580411,0.0111071675581703,8.44729586901849,0.2885893336670635,val_f1_tuned,4.372228943338996e-07,b3e0d335cd39bbe7ced91080d29d65cd5d313ecfe63c40abda3ce9248d518b0b,2a1e43d2c0e3b2d5e364c97aa6701742e9100c91e782105da4381e85c440a098,20.0,,0.0,0.0110266666666666,2026-07-29T19:12:03Z,3429.256,bert_fraud_dirichlet_alpha0.5_smote_seed42
baf,gbm,dirichlet,0.5,none,42,20.0,5,1.0,0.1583227489719124,0.2284371327849588,0.1869230769230769,0.2936555891238671,0.161952444757284,0.2453757902130648,0.2002292701566679,0.3168077388149939,0.0126272097989718,-1.3836769461249787,1.032742409038892,val_f1_tuned,0.3162519508482804,b3e0d335cd39bbe7ced91080d29d65cd5d313ecfe63c40abda3ce9248d518b0b,2a1e43d2c0e3b2d5e364c97aa6701742e9100c91e782105da4381e85c440a098,20.0,80.0,0.0,0.0110266666666666,2026-07-29T18:14:42Z,198.89,gbm_dirichlet_alpha0.5_none_seed42
baf,gbm,iid,,none,42,20.0,5,1.0,0.1413263563564747,0.2189534603327707,0.182182985553772,0.2743202416918429,0.1370909681531059,0.2155995343422584,0.1753123816736085,0.2799274486094317,0.0102873054023662,0.0336508989221329,0.9393937384130012,val_f1_tuned,0.097173514846915,b3e0d335cd39bbe7ced91080d29d65cd5d313ecfe63c40abda3ce9248d518b0b,cd5b049a3e8a4b5fc2a50feb0040f03325bb292df7247f2a35d5e1805119d388,20.0,61.0,0.0,0.0110266666666666,2026-07-29T18:11:15Z,111.239,gbm_iid_alpha-_none_seed42
baf,gbm,dirichlet,0.5,smote,42,20.0,5,1.0,0.1583227489719124,0.2284371327849588,0.1869230769230769,0.2936555891238671,0.161952444757284,0.2453757902130648,0.2002292701566679,0.3168077388149939,0.0126272097989718,-1.3836769461249787,1.032742409038892,val_f1_tuned,0.3162519508482804,b3e0d335cd39bbe7ced91080d29d65cd5d313ecfe63c40abda3ce9248d518b0b,2a1e43d2c0e3b2d5e364c97aa6701742e9100c91e782105da4381e85c440a098,20.0,80.0,0.0,0.0110266666666666,2026-07-29T18:08:50Z,230.428,gbm_dirichlet_alpha0.5_smote_seed42
creditcard,fedxgbllr,iid,,none,42,50.0,5,5.0,0.7428441047668457,0.800000011920929,0.8169013857841492,0.7837837934494019,0.7123221755027771,0.8142856955528259,0.8636363744735718,0.7702702879905701,0.0017275231657549,0.4717415571212768,0.92043799161911,val_f1_tuned,0.0013962261145934,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,7b688054df33b633896520415072d91c219323722215a77477bb3e20fe2e3cbf,15.0,,0.0,0.0017321286723017,2026-07-29T17:59:22Z,234.538,fedxgbllr_iid_alpha-_none_seed42
creditcard,fedxgbllr,dirichlet,0.5,none,42,50.0,5,5.0,0.7590996026992798,0.7943262457847595,0.8358209133148193,0.7567567825317383,0.724309504032135,0.8059701323509216,0.8999999761581421,0.7297297120094299,0.0017275975551456,0.3587342202663421,0.934908092021942,val_f1_tuned,0.0015807277522981,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,a74b400c56313f2e0d8e2ba6e55bc164d6e369410ffacdb8e83941662fd8226b,15.0,,0.0,0.0017321286723017,2026-07-29T18:04:44Z,308.015,fedxgbllr_dirichlet_alpha0.5_none_seed42
creditcard,fedxgbllr,iid,,smote,42,50.0,5,16.0,0.7897589206695557,0.7972972989082336,0.7972972989082336,0.7972972989082336,0.805952250957489,0.8201438784599304,0.8769230842590332,0.7702702879905701,0.0017318917671218,4.026344299316406,12.34371852874756,val_f1_tuned,5.663943011313677e-05,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,7b688054df33b633896520415072d91c219323722215a77477bb3e20fe2e3cbf,26.0,,0.0,0.0017321286723017,2026-07-29T17:44:18Z,405.21,fedxgbllr_iid_alpha-_smote_seed42
creditcard,fedxgbllr,dirichlet,0.5,smote,42,50.0,5,22.0,0.7938927412033081,0.8163265585899353,0.8219178318977356,0.8108108043670654,0.8053106069564819,0.8489208817481995,0.9076923131942748,0.7972972989082336,0.0017309065442532,2.2801506519317627,14.056811332702637,val_f1_tuned,0.00029925693525,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,a74b400c56313f2e0d8e2ba6e55bc164d6e369410ffacdb8e83941662fd8226b,32.0,,0.0,0.0017321286723017,2026-07-29T17:55:11Z,639.921,fedxgbllr_dirichlet_alpha0.5_smote_seed42
creditcard,ffd,iid,,smote,42,20.0,5,20.0,0.7389201321822831,0.7916666666666666,0.8142857142857143,0.7702702702702703,0.8087659193347627,0.8444444444444444,0.9344262295081968,0.7702702702702703,0.0005417346544864,-1.4965516056577743,0.9304094200338372,val_f1_tuned,0.7684779763221741,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,7b688054df33b633896520415072d91c219323722215a77477bb3e20fe2e3cbf,20.0,,0.0,0.0017321286456626,2026-07-28T11:53:26Z,149.25,ffd_iid_alpha-_smote_seed42
creditcard,ffd,dirichlet,0.5,smote,42,20.0,5,20.0,0.7744971777512546,0.7671232876712328,0.7777777777777778,0.7567567567567568,0.8247429533030617,0.8489208633093526,0.9076923076923076,0.7972972972972973,0.0005069031441281,-1.332688431277014,0.8779881226338988,val_f1_tuned,0.6409763097763062,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,a74b400c56313f2e0d8e2ba6e55bc164d6e369410ffacdb8e83941662fd8226b,20.0,,0.0,0.0017321286456626,2026-07-28T11:58:15Z,279.379,ffd_dirichlet_alpha0.5_smote_seed42
creditcard,ffd,dirichlet,0.5,none,42,20.0,5,20.0,0.7548425859773469,0.7746478873239436,0.8088235294117647,0.7432432432432432,0.814310315176119,0.835820895522388,0.9333333333333332,0.7567567567567568,0.0004911312531193,-0.0525633227801939,0.9026079016012132,val_f1_tuned,0.5744889378547668,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,a74b400c56313f2e0d8e2ba6e55bc164d6e369410ffacdb8e83941662fd8226b,20.0,,0.0,0.0017321286456626,2026-07-28T12:07:02Z,275.618,ffd_dirichlet_alpha0.5_none_seed42
creditcard,ffd,iid,,none,42,20.0,5,20.0,0.7172494803440242,0.7832167832167832,0.8115942028985508,0.7567567567567568,0.8020498709212094,0.8467153284671532,0.9206349206349206,0.7837837837837838,0.000502892333137,-0.0461437049037726,0.928212890328843,val_f1_tuned,0.4628808498382568,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,7b688054df33b633896520415072d91c219323722215a77477bb3e20fe2e3cbf,20.0,,0.0,0.0017321286456626,2026-07-28T12:02:14Z,145.599,ffd_iid_alpha-_none_seed42
creditcard,svm,centralized,,none,42,,1,,0.6593238145519116,0.7671232876712328,0.7777777777777778,0.7567567567567568,0.7835043406387597,0.8175182481751825,0.8888888888888888,0.7567567567567568,,,,val_f1_tuned,-0.4108725091858743,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,n/a (centralized),,,,0.0017321286456626,2026-07-28T11:44:35Z,0.452,centralized_svm_none_seed42
creditcard,xgb,centralized,,none,42,,1,,0.8234079838775153,0.8484848484848485,0.9655172413793104,0.7567567567567568,0.8384652286909814,0.8296296296296296,0.918032786885246,0.7567567567567568,0.0004417186030262,-0.1504207737609094,1.168096916335258,val_f1_tuned,0.4678626954555511,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,n/a (centralized),,,,0.0017321286456626,2026-07-28T13:15:18Z,0.934,centralized_xgb_none_seed42
creditcard,xgb,centralized,,smote,42,,1,,0.829621872664868,0.8549618320610687,0.9824561403508772,0.7567567567567568,0.8310313691285108,0.8613138686131386,0.9365079365079364,0.7972972972972973,0.0004401569696519,-1.1593177541737052,1.1196121772608432,val_f1_tuned,0.7527055740356445,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,n/a (centralized),,,,0.0017321286456626,2026-07-28T13:03:49Z,29.431,centralized_xgb_smote_seed42
creditcard,ffd,centralized,,none,42,,1,,0.701331333509954,0.7945205479452054,0.8055555555555556,0.7837837837837838,0.7884457456405318,0.851063829787234,0.8955223880597015,0.8108108108108109,0.0005084290885877,-0.0855189727711437,0.9281655194106466,val_f1_tuned,0.3503460586071014,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,n/a (centralized),,,,0.0017321286456626,2026-07-28T11:59:44Z,75.982,centralized_ffd_none_seed42
creditcard,gbm,centralized,,none,42,,1,,0.7561948233706253,0.7936507936507936,0.9615384615384616,0.6756756756756757,0.7614862807443357,0.8062015503875969,0.9454545454545454,0.7027027027027027,0.0008694925188039,-6.134177042849842,0.4756355810876548,val_f1_tuned,0.9999999999999952,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,n/a (centralized),,1.0,,0.0017321286456626,2026-07-29T17:36:10Z,1.791,centralized_gbm_none_seed42
creditcard,bert_fraud,centralized,,none,42,,1,,0.7082709624557775,0.7692307692307693,0.7971014492753623,0.7432432432432432,0.7736355220910452,0.8115942028985508,0.875,0.7567567567567568,0.0005519742639379,-0.3432174774317874,0.7801594416387329,val_f1_tuned,0.7412307858467102,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,n/a (centralized),,,,0.0017321286456626,2026-07-28T12:40:51Z,319.91,centralized_bert_fraud_none_seed42
creditcard,lr,centralized,,smote,42,,1,,0.6642803043915965,0.7605633802816901,0.7941176470588235,0.7297297297297297,0.767257290303832,0.7727272727272727,0.8793103448275862,0.6891891891891891,0.0006531635619575,-2.083466392186086,0.8318641881253127,val_f1_tuned,0.8768918232028189,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,n/a (centralized),,,,0.0017321286456626,2026-07-28T11:42:28Z,0.212,centralized_lr_smote_seed42
creditcard,svm,centralized,,smote,42,,1,,0.660020771973624,0.7746478873239436,0.8088235294117647,0.7432432432432432,0.788517659849364,0.8062015503875969,0.9454545454545454,0.7027027027027027,,,,val_f1_tuned,0.3404237490183497,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,n/a (centralized),,,,0.0017321286456626,2026-07-28T11:43:51Z,0.548,centralized_svm_smote_seed42
creditcard,ffd,centralized,,smote,42,,1,,0.7305417934154828,0.7777777777777778,0.8,0.7567567567567568,0.7936557055897675,0.8444444444444444,0.9344262295081968,0.7702702702702703,0.0005841148817149,-1.6493471845858514,0.9214529981662216,val_f1_tuned,0.7993167638778687,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,n/a (centralized),,,,0.0017321286456626,2026-07-28T11:50:52Z,87.172,centralized_ffd_smote_seed42
creditcard,gbm,centralized,,smote,42,,1,,0.8208890725661068,0.8405797101449275,0.90625,0.7837837837837838,0.8325469173501876,0.8450704225352113,0.8823529411764706,0.8108108108108109,0.0004579787941689,-0.4063754181061085,0.7234679348097266,val_f1_tuned,0.6182897132761617,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,n/a (centralized),,81.0,,0.0017321286456626,2026-07-29T17:34:32Z,2.279,centralized_gbm_smote_seed42
creditcard,bert_fraud,centralized,,smote,42,,1,,0.7216340056943463,0.7671232876712328,0.7777777777777778,0.7567567567567568,0.7955465065462816,0.8142857142857143,0.8636363636363636,0.7702702702702703,0.0009297777242642,-1.4031312245528291,0.6584245148701662,val_f1_tuned,0.7716794610023499,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,n/a (centralized),,,,0.0017321286456626,2026-07-28T12:12:35Z,315.688,centralized_bert_fraud_smote_seed42
creditcard,lr,centralized,,none,42,,1,,0.6704519705329196,0.726027397260274,0.7361111111111112,0.7162162162162162,0.7496876206617029,0.762589928057554,0.8153846153846154,0.7162162162162162,0.0006652346036201,0.1784957828476763,0.9539391627709276,val_f1_tuned,0.1318520262769604,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,n/a (centralized),,,,0.0017321286456626,2026-07-29T17:34:23Z,0.254,centralized_lr_none_seed42
creditcard,svm,iid,,none,42,20.0,5,2.0,0.6463181283643844,0.7581699346405228,0.7341772151898734,0.7837837837837838,0.7411419637005037,0.7702702702702703,0.7702702702702703,0.7702702702702703,,,,val_f1_tuned,-47.26544554965984,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,7b688054df33b633896520415072d91c219323722215a77477bb3e20fe2e3cbf,20.0,,0.0,0.0017321286456626,2026-07-28T11:44:47Z,8.1,svm_iid_alpha-_none_seed42
creditcard,svm,iid,,smote,42,20.0,5,3.0,0.6523051989748484,0.7516778523489933,0.7466666666666667,0.7567567567567568,0.7336198527424257,0.762589928057554,0.8153846153846154,0.7162162162162162,,,,val_f1_tuned,6.36284148828517,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,7b688054df33b633896520415072d91c219323722215a77477bb3e20fe2e3cbf,20.0,,0.0,0.0017321286456626,2026-07-28T11:44:03Z,7.878,svm_iid_alpha-_smote_seed42
creditcard,svm,dirichlet,0.5,smote,42,20.0,5,8.0,0.6557108213944708,0.7432432432432432,0.7432432432432432,0.7432432432432432,0.7420044467274087,0.7777777777777778,0.8,0.7567567567567568,,,,val_f1_tuned,-8.152038006315465,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,a74b400c56313f2e0d8e2ba6e55bc164d6e369410ffacdb8e83941662fd8226b,20.0,,0.0,0.0017321286456626,2026-07-28T11:44:22Z,8.412,svm_dirichlet_alpha0.5_smote_seed42
creditcard,svm,dirichlet,0.5,none,42,20.0,5,11.0,0.654063242349139,0.7581699346405228,0.7341772151898734,0.7837837837837838,0.7428547421122452,0.7702702702702703,0.7702702702702703,0.7702702702702703,,,,val_f1_tuned,-62.61548026451571,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,a74b400c56313f2e0d8e2ba6e55bc164d6e369410ffacdb8e83941662fd8226b,20.0,,0.0,0.0017321286456626,2026-07-28T11:45:06Z,8.334,svm_dirichlet_alpha0.5_none_seed42
creditcard,lr,iid,,none,42,20.0,5,18.0,0.6804760591571275,0.7482993197278912,0.7534246575342466,0.7432432432432432,0.7580422719069764,0.7746478873239436,0.8088235294117647,0.7432432432432432,0.0006637640030172,-0.088858236234011,0.9263747522567768,val_f1_tuned,0.0681153308974543,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,7b688054df33b633896520415072d91c219323722215a77477bb3e20fe2e3cbf,20.0,,0.0,0.0017321286456626,2026-07-28T11:43:18Z,8.36,lr_iid_alpha-_none_seed42
creditcard,lr,dirichlet,0.5,smote,42,20.0,5,11.0,0.6754792076999705,0.76,0.75,0.7702702702702703,0.7715948221595952,0.7857142857142857,0.8333333333333334,0.7432432432432432,0.0006047273659268,-1.633805322649016,0.8249832895822328,val_f1_tuned,0.5489880297016495,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,a74b400c56313f2e0d8e2ba6e55bc164d6e369410ffacdb8e83941662fd8226b,20.0,,0.0,0.0017321286456626,2026-07-28T11:43:01Z,9.686,lr_dirichlet_alpha0.5_smote_seed42
creditcard,lr,dirichlet,0.5,none,42,20.0,5,2.0,0.6805175485325056,0.7532467532467533,0.725,0.7837837837837838,0.7565531848555828,0.7702702702702703,0.7702702702702703,0.7702702702702703,0.0006594799144915,-0.0876267402705963,0.9186301728175122,val_f1_tuned,0.0451566515570652,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,a74b400c56313f2e0d8e2ba6e55bc164d6e369410ffacdb8e83941662fd8226b,20.0,,0.0,0.0017321286456626,2026-07-28T11:43:38Z,8.47,lr_dirichlet_alpha0.5_none_seed42
creditcard,lr,iid,,smote,42,20.0,5,11.0,0.6712575784201006,0.7619047619047619,0.7671232876712328,0.7567567567567568,0.767858966476748,0.7681159420289855,0.828125,0.7162162162162162,0.000619590997988,-1.8265440407338944,0.7787118575623382,val_f1_tuned,0.5710999635283046,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,7b688054df33b633896520415072d91c219323722215a77477bb3e20fe2e3cbf,20.0,,0.0,0.0017321286456626,2026-07-28T11:42:41Z,8.674,lr_iid_alpha-_smote_seed42
creditcard,bert_fraud,dirichlet,0.5,none,42,20.0,5,5.0,0.743753571494827,0.7564102564102564,0.7195121951219512,0.7972972972972973,0.7793051132844526,0.8115942028985508,0.875,0.7567567567567568,0.0005566691380081,-0.0123097398676079,0.6496392069840052,val_f1_tuned,0.6269286870956421,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,a74b400c56313f2e0d8e2ba6e55bc164d6e369410ffacdb8e83941662fd8226b,20.0,,0.0,0.0017321286456626,2026-07-28T13:03:05Z,770.683,bert_fraud_dirichlet_alpha0.5_none_seed42
creditcard,bert_fraud,iid,,smote,42,20.0,5,17.0,0.7613863628316629,0.7733333333333333,0.7631578947368421,0.7837837837837838,0.82269722197599,0.8413793103448276,0.8591549295774648,0.8243243243243243,0.0004795749853641,-0.0546749811396684,0.6071758283733695,val_f1_tuned,0.114145703613758,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,7b688054df33b633896520415072d91c219323722215a77477bb3e20fe2e3cbf,20.0,,0.0,0.0017321286456626,2026-07-28T12:21:47Z,547.328,bert_fraud_iid_alpha-_smote_seed42
creditcard,bert_fraud,iid,,none,42,20.0,5,20.0,0.7831884933575877,0.782608695652174,0.84375,0.7297297297297297,0.817727519030213,0.8059701492537313,0.9,0.7297297297297297,0.0005231326687329,-0.0724728642409582,0.8079695276359842,val_f1_tuned,0.7240353226661682,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,7b688054df33b633896520415072d91c219323722215a77477bb3e20fe2e3cbf,20.0,,0.0,0.0017321286456626,2026-07-28T12:50:08Z,551.89,bert_fraud_iid_alpha-_none_seed42
creditcard,bert_fraud,dirichlet,0.5,smote,42,20.0,5,19.0,0.7772350540084086,0.8148148148148148,0.9016393442622952,0.7432432432432432,0.8035768896180937,0.8484848484848485,0.9655172413793104,0.7567567567567568,0.000569109644114,-1.0121216086699834,0.5315340917489159,val_f1_tuned,0.9128910899162292,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,a74b400c56313f2e0d8e2ba6e55bc164d6e369410ffacdb8e83941662fd8226b,20.0,,0.0,0.0017321286456626,2026-07-28T12:35:21Z,801.882,bert_fraud_dirichlet_alpha0.5_smote_seed42
creditcard,gbm,iid,,smote,42,20.0,5,1.0,0.7781761472643661,0.8115942028985508,0.875,0.7567567567567568,0.8112483486674112,0.7938931297709924,0.912280701754386,0.7027027027027027,0.0005193481284174,1.3275632587919972,0.5551009284381406,val_f1_tuned,0.9054908693884336,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,7b688054df33b633896520415072d91c219323722215a77477bb3e20fe2e3cbf,20.0,100.0,0.0,0.0017321286456626,2026-07-29T17:35:00Z,25.286,gbm_iid_alpha-_smote_seed42
creditcard,gbm,dirichlet,0.5,none,42,20.0,5,1.0,0.7029417255422639,0.7428571428571429,0.7878787878787878,0.7027027027027027,0.7256626270458608,0.7878787878787878,0.896551724137931,0.7027027027027027,0.0011129384634811,-7.809870644678085,0.4506891226681583,val_f1_tuned,0.9999999999999998,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,a74b400c56313f2e0d8e2ba6e55bc164d6e369410ffacdb8e83941662fd8226b,20.0,1.0,0.0,0.0017321286456626,2026-07-29T17:37:22Z,39.487,gbm_dirichlet_alpha0.5_none_seed42
creditcard,gbm,iid,,none,42,20.0,5,1.0,0.668822484737424,0.7638888888888888,0.7857142857142857,0.7432432432432432,0.6975432310438866,0.7969924812030075,0.8983050847457628,0.7162162162162162,0.0011699230622841,-9.373414022820723,0.4542073671983446,val_f1_tuned,0.9999999999999444,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,7b688054df33b633896520415072d91c219323722215a77477bb3e20fe2e3cbf,20.0,1.0,0.0,0.0017321286456626,2026-07-29T17:36:37Z,24.009,gbm_iid_alpha-_none_seed42
creditcard,gbm,dirichlet,0.5,smote,42,20.0,5,1.0,0.7802048838196962,0.7887323943661971,0.8235294117647058,0.7567567567567568,0.8267627552482854,0.8368794326241135,0.8805970149253731,0.7972972972972973,0.0004803556276209,0.1776030644123238,0.6967717898323421,val_f1_tuned,0.5181736820257041,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,a74b400c56313f2e0d8e2ba6e55bc164d6e369410ffacdb8e83941662fd8226b,20.0,89.0,0.0,0.0017321286456626,2026-07-29T17:35:53Z,46.994,gbm_dirichlet_alpha0.5_smote_seed42
