k,between_mean,within_mean,within_min,within_max
1,0.325,1.0,1.0,1.0
2,0.55,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0
4,1.0,1.0,1.0,1.0
5,0.73,1.0,1.0,1.0
6,1.0,1.0,1.0,1.0
7,0.6143,1.0,1.0,1.0
8,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0
