dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name,test_recall_at_fpr,test_threshold_at_fpr,test_actual_fpr,best_val_recall_at_fpr
creditcard,fedxgbllr,iid,,none,42,50,5,5,0.7428441047668457,0.800000011920929,0.8169013857841492,0.7837837934494019,0.7123221755027771,0.8142856955528259,0.8636363744735718,0.7702702879905701,0.0017275231657549739,0.47174155712127686,0.9204379916191101,val_f1_tuned,0.0013962261145934463,529651a852144c96edac9868cb8434348123b11c8f820d8a873597206f183f35,7b688054df33b633896520415072d91c219323722215a77477bb3e20fe2e3cbf,15,n/a,0,0.0017321286723017693,2026-07-29T17:59:22Z,234.538,fedxgbllr_iid_alpha-_none_seed42,0.878378,0.001121,0.049920,
