round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.6011693477630615,0.791946291923523,0.7866666913032532,0.7972972989082336,
2,0.5756309032440186,0.7832167744636536,0.8115941882133484,0.7567567825317383,
3,0.6623491644859314,0.800000011920929,0.8169013857841492,0.7837837934494019,
4,0.6166634559631348,0.800000011920929,0.8169013857841492,0.7837837934494019,
5,0.7428441047668457,0.800000011920929,0.8169013857841492,0.7837837934494019,
6,0.6600200533866882,0.800000011920929,0.8169013857841492,0.7837837934494019,
7,0.6545943021774292,0.7972972989082336,0.7972972989082336,0.7972972989082336,
8,0.7001104950904846,0.7945205569267273,0.8055555820465088,0.7837837934494019,
9,0.5860412120819092,0.7887324094772339,0.8235294222831726,0.7567567825317383,
10,0.6134838461875916,0.800000011920929,0.8169013857841492,0.7837837934494019,
11,0.7260732650756836,0.7857142686843872,0.8333333134651184,0.7432432174682617,
12,0.7210075855255127,0.7814569473266602,0.7662337422370911,0.7972972989082336,
13,0.6092113256454468,0.8028169274330139,0.8382353186607361,0.7702702879905701,
14,0.7180099487304688,0.8082191944122314,0.8194444179534912,0.7972972989082336,
15,0.5656359791755676,0.7972972989082336,0.7972972989082336,0.7972972989082336,
