round,val_auprc,val_f1,val_precision,val_recall,train_loss
1,0.6654826402664185,0.7571428418159485,0.8030303120613098,0.7162162065505981,
2,0.62875896692276,0.7943262457847595,0.8358209133148193,0.7567567825317383,
3,0.7310365438461304,0.7887324094772339,0.8235294222831726,0.7567567825317383,
4,0.714336633682251,0.7943262457847595,0.8358209133148193,0.7567567825317383,
5,0.7590996026992798,0.7943262457847595,0.8358209133148193,0.7567567825317383,
6,0.7294628620147705,0.7832167744636536,0.8115941882133484,0.7567567825317383,
7,0.7398707866668701,0.7891156673431396,0.7945205569267273,0.7837837934494019,
8,0.7366389036178589,0.7943262457847595,0.8358209133148193,0.7567567825317383,
9,0.7231144309043884,0.7832167744636536,0.8115941882133484,0.7567567825317383,
10,0.7315471768379211,0.7972028255462646,0.8260869383811951,0.7702702879905701,
11,0.7572030425071716,0.8027210831642151,0.8082191944122314,0.7972972989082336,
12,0.656309187412262,0.7943262457847595,0.8358209133148193,0.7567567825317383,
13,0.7095564603805542,0.7945205569267273,0.8055555820465088,0.7837837934494019,
14,0.6120383143424988,0.8027210831642151,0.8082191944122314,0.7972972989082336,
15,0.6505400538444519,0.7972028255462646,0.8260869383811951,0.7702702879905701,
