k,between_mean,within_mean,within_min,within_max
1,0.5667,1.0,1.0,1.0
2,1.0,1.0,1.0,1.0
3,0.6533,1.0,1.0,1.0
4,0.7111,1.0,1.0,1.0
5,0.7725,1.0,1.0,1.0
6,0.6905,1.0,1.0,1.0
7,0.7833,1.0,1.0,1.0
8,0.805,1.0,1.0,1.0
9,0.7833,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0
