dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name,test_recall_at_fpr,test_threshold_at_fpr,test_actual_fpr,best_val_recall_at_fpr
baf,fedxgbllr,dirichlet,0.5,none,42,50,5,27,0.15514206886291504,0.23055343329906464,0.1994704306125641,0.2731117904186249,0.15146325528621674,0.22353218495845795,0.18322381377220154,0.2865779995918274,0.011026130057871342,6.400147438049316,9.185771942138672,val_f1_tuned,2.665973261173349e-05,b3e0d335cd39bbe7ced91080d29d65cd5d313ecfe63c40abda3ce9248d518b0b,2a1e43d2c0e3b2d5e364c97aa6701742e9100c91e782105da4381e85c440a098,37,n/a,0,0.01102666649967432,2026-07-30T06:10:24Z,5762.711,fedxgbllr_dirichlet_alpha0.5_none_seed42,0.536880,0.000024,0.049991,
