dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name
baf,fedxgbllr,dirichlet,0.5,smote,42,50,5,12,0.13963492214679718,0.21246612071990967,0.19262899458408356,0.23685801029205322,0.13739708065986633,0.20933164656162262,0.1604381501674652,0.30108827352523804,0.011026072315871716,6.207157611846924,12.210127830505371,val_f1_tuned,2.872866934922058e-05,b3e0d335cd39bbe7ced91080d29d65cd5d313ecfe63c40abda3ce9248d518b0b,2a1e43d2c0e3b2d5e364c97aa6701742e9100c91e782105da4381e85c440a098,22,n/a,0,0.01102666649967432,2026-07-30T04:34:06Z,3483.537,fedxgbllr_dirichlet_alpha0.5_smote_seed42
