dataset,model,scheme,alpha,oversampling,random_seed,rounds_configured,num_clients,best_round,best_val_auprc,best_val_f1,best_val_precision,best_val_recall,test_auprc,test_f1,test_precision,test_recall,test_brier,test_cal_intercept,test_cal_slope,threshold_policy,threshold,data_hash,partition_hash,rounds_completed,n_iter_selected,n_clients_below_smote_floor,baseline_auprc,timestamp,duration_seconds,run_name
baf,svm,dirichlet,0.5,smote,42,20,5,2,0.0817002554213209,0.16747337850919652,0.13968510294711345,0.20906344410876132,0.08129259405220837,0.16953199617956066,0.14009471191791634,0.21463119709794437,NA,NA,NA,val_f1_tuned,-2.5573813733432935,b3e0d335cd39bbe7ced91080d29d65cd5d313ecfe63c40abda3ce9248d518b0b,2a1e43d2c0e3b2d5e364c97aa6701742e9100c91e782105da4381e85c440a098,20,n/a,0,0.011026666666666667,2026-07-28T13:29:50Z,17.64,svm_dirichlet_alpha0.5_smote_seed42
